transaction_id,timestamp,customer_email,subscription_tier,subscription_plan,amount,currency,country,ip_address,card_bin,card_last4,bin_country,status
txn_00038,2026-02-15T02:02:07,customer9038@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,531313,7797,BR,declined_fraud
txn_00032,2026-02-15T02:07:07,customer9032@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,601100,7242,BR,declined_fraud
txn_00037,2026-02-15T02:17:07,customer9037@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,438600,7078,BR,approved
txn_00035,2026-02-15T02:38:07,cliente9035@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,451200,2911,BR,declined_fraud
txn_00374,2026-02-15T05:17:30,customer374@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.255.202.234,541500,7705,BR,approved
txn_00238,2026-02-15T06:30:04,member238@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.172.52.47,411111,7941,BR,declined_insufficient_funds
txn_00372,2026-02-15T13:21:18,cliente372@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.29.123.40,531313,7151,BR,chargeback
txn_00154,2026-02-15T15:24:11,cliente8154@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,5.188.165.128,601100,5720,BR,approved
txn_00457,2026-02-15T16:58:59,sub457@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.250.9.57,411111,5934,BR,declined_fraud
txn_00571,2026-02-15T17:04:28,cliente571@outlook.com,annual,Solaris Annual,199000.0,COP,CO,190.207.124.156,541500,9939,CO,approved
txn_00384,2026-02-15T19:11:23,acct384@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,190.108.232.167,424242,7358,CO,approved
txn_00044,2026-02-15T21:41:55,sub5039@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.78.222.90,999001,6383,CO,approved
txn_00288,2026-02-16T02:06:34,customer288@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.197.195.239,541500,9366,BR,approved
txn_00217,2026-02-16T02:13:05,cliente217@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.114.12.98,438600,4150,MX,declined_insufficient_funds
txn_00556,2026-02-16T02:31:31,cliente556@yahoo.com,annual,Solaris Annual,990.0,MXN,MX,189.144.107.175,531313,8992,MX,approved
txn_00527,2026-02-16T06:56:19,member527@yahoo.com,annual,Solaris Annual,990.0,MXN,MX,189.248.122.140,650000,8972,MX,approved
txn_00250,2026-02-16T07:13:37,sub250@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.126.134.219,601100,3365,BR,approved
txn_00431,2026-02-16T10:17:13,customer431@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.82.0.165,411111,9598,BR,declined_insufficient_funds
txn_00324,2026-02-16T14:12:40,cliente324@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.125.114.71,650000,6185,BR,approved
txn_00429,2026-02-16T14:52:01,acct429@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,190.192.203.101,424242,7816,CO,approved
txn_00575,2026-02-16T16:39:56,member575@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.230.124.237,541500,5198,CO,declined_insufficient_funds
txn_00435,2026-02-16T19:38:02,sub435@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.164.238.226,541500,2291,MX,declined_fraud
txn_00085,2026-02-16T20:03:32,user7085@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.80.224.154,650000,8033,MX,approved
txn_00490,2026-02-16T20:09:36,user490@hotmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.226.109.242,411111,4992,MX,approved
txn_00066,2026-02-16T20:52:29,user5064@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.171.47.120,999004,5381,MX,approved
txn_00650,2026-02-16T20:58:40,customer650@gmail.com,annual,Solaris Annual,990.0,MXN,MX,189.186.220.35,541500,3835,MX,approved
txn_00298,2026-02-16T21:41:51,acct298@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.83.189.181,451200,7852,BR,approved
txn_00156,2026-02-16T21:58:43,customer8156@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,5.188.59.206,411111,5772,CO,approved
txn_00583,2026-02-16T23:06:35,sub583@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.113.102.235,424242,5362,MX,approved
txn_00411,2026-02-16T23:24:48,cliente411@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.20.41.214,438600,5481,MX,approved
txn_00568,2026-02-16T23:44:43,customer568@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.77.118.196,531313,7802,MX,approved
txn_00086,2026-02-17T00:03:32,user7085@outlook.com,annual,Solaris Annual,990.0,MXN,MX,189.80.224.154,650000,8033,MX,approved
txn_00309,2026-02-17T00:44:58,sub309@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.250.9.57,541500,7434,BR,approved
txn_00212,2026-02-17T00:59:34,customer212@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.202.67.153,438600,5350,MX,approved
txn_00312,2026-02-17T01:20:29,member312@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.128.5.58,650000,5646,BR,declined_fraud
txn_00257,2026-02-17T02:45:01,acct257@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.83.189.181,411111,5272,BR,approved
txn_00342,2026-02-17T04:38:48,customer342@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.140.23.27,650000,8511,CO,approved
txn_00350,2026-02-17T06:27:23,customer350@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.108.161.108,451200,7098,BR,declined_insufficient_funds
txn_00124,2026-02-17T06:56:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,declined_fraud
txn_00510,2026-02-17T07:09:55,customer510@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.125.189.145,424242,5661,MX,declined_insufficient_funds
txn_00125,2026-02-17T07:16:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,declined_insufficient_funds
txn_00126,2026-02-17T07:36:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,declined_insufficient_funds
txn_00127,2026-02-17T07:56:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,declined_insufficient_funds
txn_00128,2026-02-17T08:16:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,declined_fraud
txn_00357,2026-02-17T08:23:47,acct357@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,190.132.174.143,411111,8728,CO,chargeback
txn_00129,2026-02-17T08:46:26,customer6124@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.55.13.159,650000,2335,CO,approved
txn_00055,2026-02-17T09:59:57,user5049@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.97.130.22,999002,9692,MX,declined_fraud
txn_00363,2026-02-17T10:45:32,member363@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.132.126.141,650000,2188,MX,approved
txn_00062,2026-02-17T11:16:52,customer5057@protonmail.com,annual,Solaris Annual,199000.0,COP,CO,190.232.36.119,999003,3002,CO,declined_insufficient_funds
txn_00221,2026-02-17T11:42:25,user221@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.1.199.135,601100,3249,BR,approved
txn_00395,2026-02-17T11:45:54,cliente395@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.108.102.159,438600,8308,BR,approved
txn_00533,2026-02-17T11:48:39,sub533@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.128.5.58,451200,5444,BR,approved
txn_00296,2026-02-17T11:54:36,acct296@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.90.237.25,650000,7367,MX,approved
txn_00305,2026-02-17T12:58:51,cliente305@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.176.135.22,438600,2923,BR,declined_fraud
txn_00417,2026-02-17T15:02:31,cliente417@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.204.185.112,541500,3149,BR,approved
txn_00648,2026-02-17T16:01:27,sub648@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.172.52.47,601100,9728,BR,approved
txn_00649,2026-02-17T16:31:48,member649@hotmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.54.217.112,451200,2082,MX,chargeback
txn_00187,2026-02-17T17:44:24,customer3187@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,5336,BR,approved
txn_00642,2026-02-17T18:36:39,cliente642@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.176.135.22,451200,7421,BR,approved
txn_00191,2026-02-17T18:50:24,sub3191@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,8933,BR,declined_fraud
txn_00186,2026-02-17T18:57:24,acct3186@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,6531,BR,declined_fraud
txn_00075,2026-02-17T19:03:05,user7075@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.240.245.225,424242,5640,CO,approved
txn_00605,2026-02-17T19:50:02,acct605@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.194.89.154,650000,7457,MX,approved
txn_00286,2026-02-17T19:51:01,customer286@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.149.64.251,411111,6890,CO,approved
txn_00189,2026-02-17T19:58:24,sub3189@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,5949,BR,declined_fraud
txn_00244,2026-02-17T19:59:42,user244@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.160.122.135,541500,4376,MX,approved
txn_00192,2026-02-17T20:24:24,customer3192@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,6121,BR,declined_fraud
txn_00190,2026-02-17T20:57:24,customer3190@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,2195,BR,declined_fraud
txn_00383,2026-02-17T21:16:50,cliente383@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.169.36.121,424242,8133,BR,declined_insufficient_funds
txn_00188,2026-02-17T22:22:24,sub3188@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.88,999003,1496,BR,declined_fraud
txn_00554,2026-02-17T22:38:15,acct554@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.24.56.78,411111,1688,BR,approved
txn_00415,2026-02-17T22:49:16,sub415@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.101.214.112,601100,5764,BR,approved
txn_00076,2026-02-17T23:03:05,user7075@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,190.240.245.225,424242,5640,CO,approved
txn_00276,2026-02-17T23:28:03,acct276@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.16.15.47,424242,6798,BR,approved
txn_00538,2026-02-18T00:14:09,cliente538@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.67.242.124,531313,9835,BR,approved
txn_00077,2026-02-18T02:15:51,customer7077@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.42.219.69,541500,7475,CO,approved
txn_00438,2026-02-18T02:59:37,acct438@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.126.134.219,438600,6439,BR,approved
txn_00078,2026-02-18T03:15:51,customer7077@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,190.42.219.69,541500,7475,CO,approved
txn_00398,2026-02-18T04:22:52,customer398@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.161.133.104,438600,3167,MX,approved
txn_00226,2026-02-18T06:17:35,member226@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.43.123.208,411111,1151,CO,chargeback
txn_00252,2026-02-18T06:27:18,sub252@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.205.137.33,411111,5398,BR,approved
txn_00496,2026-02-18T07:05:56,sub496@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.85.208.248,424242,2526,BR,approved
txn_00108,2026-02-18T08:52:58,acct6108@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.129.244.58,541500,6267,CO,declined_fraud
txn_00109,2026-02-18T09:12:58,acct6108@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.129.244.58,541500,6267,CO,declined_fraud
txn_00110,2026-02-18T09:32:58,acct6108@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.129.244.58,541500,6267,CO,declined_insufficient_funds
txn_00631,2026-02-18T09:40:44,cliente631@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.217.169.180,451200,9753,CO,approved
txn_00111,2026-02-18T09:52:58,acct6108@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.129.244.58,541500,6267,CO,declined_fraud
txn_00112,2026-02-18T10:22:58,acct6108@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.129.244.58,541500,6267,CO,approved
txn_00492,2026-02-18T10:39:13,cliente492@outlook.com,annual,Solaris Annual,199000.0,COP,CO,190.199.172.207,601100,2404,CO,declined_fraud
txn_00373,2026-02-18T11:34:34,sub373@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.35.34.120,438600,1507,BR,approved
txn_00178,2026-02-18T16:58:17,acct4178@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.161.133.104,999002,2412,MX,chargeback
txn_00608,2026-02-18T18:21:11,sub608@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.150.222.80,438600,3727,BR,approved
txn_00271,2026-02-18T19:12:17,member271@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.142.248.109,541500,2245,BR,approved
txn_00627,2026-02-18T21:41:03,customer627@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.185.157.122,650000,7488,BR,declined_fraud
txn_00451,2026-02-18T21:49:07,sub451@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.246.109.205,411111,6876,BR,approved
