transaction_id,timestamp,customer_email,subscription_tier,subscription_plan,amount,currency,country,ip_address,card_bin,card_last4,bin_country,status,risk_score,risk_level,signals_triggered
txn_00784,2026-02-05 05:50:45,cliente784@yahoo.com,annual,Annual Basic,599.0,MXN,MX,189.75.12.23,438600,2626,MX,approved,0,LOW,[]
txn_00192,2026-02-05 06:11:19,customer3192@gmail.com,monthly,Monthly Pro,299.0,MXN,MX,185.220.101.112,999004,8726,MX,declined_insufficient_funds,45,HIGH,"[""bin_decline_rate"", ""geo_mismatch""]"
txn_00189,2026-02-05 06:23:19,cliente3189@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,185.220.101.112,999004,7229,MX,declined_fraud,85,CRITICAL,"[""ip_velocity"", ""bin_decline_rate"", ""geo_mismatch""]"
txn_00190,2026-02-05 06:48:19,cliente3190@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,185.220.101.112,999004,2800,MX,declined_insufficient_funds,85,CRITICAL,"[""ip_velocity"", ""bin_decline_rate"", ""geo_mismatch""]"
txn_00188,2026-02-05 06:51:19,acct3188@outlook.com,monthly,Monthly Basic,99.0,MXN,MX,185.220.101.112,999004,1841,MX,declined_fraud,85,CRITICAL,"[""ip_velocity"", ""bin_decline_rate"", ""geo_mismatch""]"
txn_00646,2026-02-05 07:20:30,member646@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.48.49.220,541500,6875,BR,approved,0,LOW,[]
txn_00780,2026-02-05 09:29:22,user780@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.87.125.83,531313,9248,BR,approved,0,LOW,[]
txn_00570,2026-02-05 09:43:29,cliente570@yahoo.com,annual,Annual Premium,49.99,BRL,BR,187.232.146.216,411111,3877,BR,approved,0,LOW,[]
txn_00849,2026-02-05 10:14:42,customer849@gmail.com,annual,Annual Basic,119900.0,COP,CO,190.199.172.207,531313,7208,CO,approved,0,LOW,[]
txn_00821,2026-02-05 14:01:39,cliente821@yahoo.com,monthly,Monthly Standard,39900.0,COP,CO,190.253.166.93,438600,5473,CO,declined_insufficient_funds,0,LOW,[]
txn_00688,2026-02-05 14:30:41,acct688@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.84.135.216,531313,8240,BR,approved,0,LOW,[]
txn_00895,2026-02-05 15:18:27,cliente895@yahoo.com,monthly,Monthly Pro,299.0,MXN,MX,189.86.43.145,601100,1388,MX,approved,0,LOW,[]
txn_00404,2026-02-05 15:27:34,member404@outlook.com,annual,Annual Basic,599.0,MXN,MX,189.207.0.155,451200,5067,MX,approved,0,LOW,[]
txn_00647,2026-02-05 16:17:42,sub647@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.98.35.23,438600,8513,BR,approved,0,LOW,[]
txn_00456,2026-02-05 17:12:15,member456@protonmail.com,annual,Annual Basic,29.99,BRL,BR,187.1.199.135,438600,5157,BR,approved,0,LOW,[]
txn_00264,2026-02-05 21:47:57,acct264@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.29.123.40,438600,4389,BR,approved,0,LOW,[]
txn_00277,2026-02-05 22:07:17,sub277@yahoo.com,annual,Annual Basic,119900.0,COP,CO,190.230.124.237,601100,1528,CO,approved,0,LOW,[]
txn_00480,2026-02-06 01:03:00,sub480@gmail.com,annual,Annual Basic,599.0,MXN,MX,189.179.156.116,650000,1324,MX,declined_insufficient_funds,0,LOW,[]
txn_00152,2026-02-06 01:34:54,cliente8152@outlook.com,annual,Annual Premium Plus,1390.0,MXN,MX,5.188.211.27,451200,6776,MX,approved,20,LOW,"[""geo_mismatch""]"
txn_00383,2026-02-06 09:00:32,acct383@hotmail.com,annual,Annual Basic,29.99,BRL,BR,187.29.41.95,541500,5308,BR,approved,0,LOW,[]
txn_00859,2026-02-06 10:22:24,member859@gmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.112.166.28,438600,4830,BR,approved,0,LOW,[]
txn_00324,2026-02-06 10:23:45,user324@outlook.com,monthly,Monthly Standard,9.99,BRL,BR,187.108.161.108,541500,9907,BR,approved,0,LOW,[]
txn_00546,2026-02-06 10:34:11,cliente546@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.232.146.216,541500,4804,BR,approved,0,LOW,[]
txn_00461,2026-02-06 11:07:38,customer461@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.111.119.13,541500,3776,BR,approved,0,LOW,[]
txn_00847,2026-02-06 11:19:28,customer847@protonmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.232.1.134,438600,4185,BR,approved,0,LOW,[]
txn_00562,2026-02-06 11:39:00,customer562@protonmail.com,annual,Annual Premium,49.99,BRL,BR,187.25.244.80,531313,8460,BR,approved,0,LOW,[]
txn_00386,2026-02-06 11:40:49,user386@yahoo.com,annual,Annual Premium Plus,69.99,BRL,BR,187.229.142.3,424242,3862,BR,approved,0,LOW,[]
txn_00768,2026-02-06 12:16:46,acct768@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.10.117.112,438600,5961,BR,declined_insufficient_funds,0,LOW,[]
txn_00253,2026-02-06 12:44:27,sub253@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.136.174.57,451200,5911,BR,approved,0,LOW,[]
txn_00796,2026-02-06 12:54:25,acct796@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.144.107.175,650000,9461,MX,approved,0,LOW,[]
txn_00213,2026-02-06 13:30:35,sub213@protonmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.105.215.199,424242,9609,MX,approved,0,LOW,[]
txn_00846,2026-02-06 14:42:45,cliente846@gmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.247.141.144,541500,7558,CO,approved,0,LOW,[]
txn_00730,2026-02-06 14:55:24,member730@hotmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.169.36.121,438600,5036,BR,approved,0,LOW,[]
txn_00153,2026-02-06 15:17:17,user8153@outlook.com,monthly,Monthly Pro,299.0,MXN,MX,5.188.240.178,411111,3339,MX,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00296,2026-02-06 17:44:10,acct296@outlook.com,monthly,Monthly Standard,39900.0,COP,CO,190.47.150.113,531313,7337,CO,approved,0,LOW,[]
txn_00759,2026-02-06 20:07:05,customer759@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.222.176.160,531313,6882,MX,approved,0,LOW,[]
txn_00211,2026-02-06 20:13:10,customer211@yahoo.com,monthly,Monthly Basic,4.99,BRL,BR,187.216.93.142,601100,2923,BR,approved,0,LOW,[]
txn_00738,2026-02-06 20:17:04,user738@outlook.com,monthly,Monthly Pro,299.0,MXN,MX,189.97.130.22,601100,4254,MX,declined_fraud,0,LOW,[]
txn_00161,2026-02-06 21:48:45,acct8161@protonmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,5.188.165.128,650000,3126,MX,approved,20,LOW,"[""geo_mismatch""]"
txn_00282,2026-02-06 21:59:56,customer282@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.176.135.22,451200,9447,BR,approved,0,LOW,[]
txn_00595,2026-02-06 22:10:33,member595@gmail.com,annual,Annual Basic,599.0,MXN,MX,189.3.180.152,451200,3089,MX,declined_insufficient_funds,0,LOW,[]
txn_00370,2026-02-07 01:02:29,sub370@yahoo.com,monthly,Monthly Basic,4.99,BRL,BR,187.64.65.243,541500,6031,BR,approved,0,LOW,[]
txn_00312,2026-02-07 01:59:04,acct312@outlook.com,monthly,Monthly Pro,299.0,MXN,MX,189.68.135.59,411111,4792,MX,approved,0,LOW,[]
txn_00375,2026-02-07 02:41:40,acct375@hotmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.51.99.151,411111,1618,CO,declined_fraud,0,LOW,[]
txn_00893,2026-02-07 04:21:05,user893@hotmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.169.36.121,541500,2300,BR,approved,0,LOW,[]
txn_00379,2026-02-07 05:07:51,member379@gmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.52.44.216,531313,3017,BR,approved,0,LOW,[]
txn_00856,2026-02-07 07:20:00,member856@outlook.com,monthly,Monthly Standard,9.99,BRL,BR,187.70.252.46,451200,4581,BR,declined_insufficient_funds,0,LOW,[]
txn_00592,2026-02-07 09:27:47,customer592@protonmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.10.117.112,424242,2781,BR,approved,0,LOW,[]
txn_00508,2026-02-07 09:37:03,user508@protonmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.240.149.16,650000,8439,CO,declined_fraud,0,LOW,[]
txn_00221,2026-02-07 09:53:20,sub221@protonmail.com,annual,Annual Premium,990.0,MXN,MX,189.135.19.55,438600,9920,MX,approved,0,LOW,[]
txn_00390,2026-02-07 10:26:30,cliente390@protonmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.31.160.29,438600,8178,BR,approved,0,LOW,[]
txn_00746,2026-02-07 11:49:28,member746@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.64.65.243,411111,1087,BR,approved,0,LOW,[]
txn_00226,2026-02-07 12:04:38,user226@yahoo.com,annual,Annual Premium,199000.0,COP,CO,190.154.61.21,451200,9120,CO,approved,0,LOW,[]
txn_00523,2026-02-07 12:32:00,user523@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.249.79.97,424242,5921,BR,approved,0,LOW,[]
txn_00610,2026-02-07 14:25:18,sub610@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.194.49.183,531313,3525,BR,approved,0,LOW,[]
txn_00499,2026-02-07 16:19:19,user499@hotmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.81.216.32,451200,1206,BR,approved,0,LOW,[]
txn_00539,2026-02-07 19:05:11,customer539@yahoo.com,annual,Annual Basic,599.0,MXN,MX,189.195.19.240,601100,2015,MX,approved,0,LOW,[]
txn_00097,2026-02-07 19:22:22,acct7097@hotmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.98.161.61,650000,5634,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00423,2026-02-07 20:05:26,member423@outlook.com,monthly,Monthly Standard,199.0,MXN,MX,189.163.41.70,424242,4729,MX,approved,0,LOW,[]
txn_00098,2026-02-07 22:22:22,acct7097@hotmail.com,annual,Annual Premium,199000.0,COP,CO,190.98.161.61,650000,5634,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00871,2026-02-07 23:40:14,member871@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.108.102.159,411111,3815,BR,approved,0,LOW,[]
txn_00732,2026-02-08 01:50:58,sub732@gmail.com,annual,Annual Premium,49.99,BRL,BR,187.116.148.40,541500,8248,BR,declined_insufficient_funds,0,LOW,[]
txn_00754,2026-02-08 03:14:27,customer754@gmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.223.0.100,411111,5657,MX,declined_insufficient_funds,0,LOW,[]
txn_00767,2026-02-08 04:07:52,user767@gmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.20.15.126,451200,9755,CO,approved,0,LOW,[]
txn_00425,2026-02-08 04:20:25,sub425@outlook.com,annual,Annual Basic,29.99,BRL,BR,187.91.54.152,424242,5612,BR,approved,0,LOW,[]
txn_00216,2026-02-08 05:18:49,customer216@gmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.163.41.70,438600,6049,MX,approved,0,LOW,[]
txn_00726,2026-02-08 06:24:58,customer726@gmail.com,annual,Annual Basic,599.0,MXN,MX,189.125.189.145,451200,6954,MX,approved,0,LOW,[]
txn_00204,2026-02-08 06:31:55,cliente204@gmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.234.161.37,531313,7846,MX,approved,0,LOW,[]
txn_00283,2026-02-08 07:22:21,user283@protonmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.176.135.22,438600,6869,BR,approved,0,LOW,[]
txn_00879,2026-02-08 09:16:01,sub879@yahoo.com,annual,Annual Basic,29.99,BRL,BR,187.16.15.47,424242,8567,BR,approved,0,LOW,[]
txn_00149,2026-02-08 10:03:32,member8149@outlook.com,annual,Annual Premium,990.0,MXN,MX,5.188.240.178,424242,7334,MX,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00388,2026-02-08 10:56:22,cliente388@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.176.135.22,650000,6615,BR,approved,0,LOW,[]
txn_00208,2026-02-08 11:00:16,member208@gmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.164.238.226,451200,9442,MX,approved,0,LOW,[]
txn_00789,2026-02-08 12:22:02,member789@outlook.com,annual,Annual Premium,990.0,MXN,MX,189.218.4.57,411111,9516,MX,approved,0,LOW,[]
txn_00866,2026-02-08 13:57:31,sub866@outlook.com,annual,Annual Premium,199000.0,COP,CO,190.128.118.61,650000,4694,CO,approved,0,LOW,[]
txn_00357,2026-02-08 13:58:39,customer357@protonmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.38.76.18,424242,6097,MX,declined_fraud,0,LOW,[]
txn_00378,2026-02-08 13:59:07,cliente378@hotmail.com,monthly,Monthly Basic,19900.0,COP,CO,190.217.169.180,438600,6885,CO,approved,0,LOW,[]
txn_00862,2026-02-08 14:28:26,member862@yahoo.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.114.12.98,411111,5906,MX,approved,0,LOW,[]
txn_00549,2026-02-08 15:42:14,cliente549@outlook.com,annual,Annual Premium,199000.0,COP,CO,190.115.194.230,650000,8496,CO,approved,0,LOW,[]
txn_00462,2026-02-08 16:23:04,customer462@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.136.174.57,451200,6785,BR,approved,0,LOW,[]
txn_00441,2026-02-08 16:50:25,cliente441@protonmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.80.224.154,601100,7165,MX,declined_fraud,0,LOW,[]
txn_00858,2026-02-08 20:27:52,sub858@outlook.com,monthly,Monthly Standard,199.0,MXN,MX,189.186.220.35,451200,8391,MX,approved,0,LOW,[]
txn_00258,2026-02-08 20:41:04,member258@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.181.216.210,541500,8183,BR,approved,0,LOW,[]
txn_00878,2026-02-08 21:47:47,acct878@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.108.102.159,424242,2723,BR,approved,0,LOW,[]
txn_00352,2026-02-08 22:43:17,acct352@yahoo.com,monthly,Monthly Pro,59900.0,COP,CO,190.135.101.217,424242,5687,CO,approved,0,LOW,[]
txn_00444,2026-02-08 22:43:56,acct444@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.31.206.173,438600,4452,BR,approved,0,LOW,[]
txn_00544,2026-02-08 23:08:34,member544@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.82.0.165,531313,1483,BR,approved,0,LOW,[]
txn_00722,2026-02-09 00:31:31,user722@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.158.115.101,451200,6220,MX,approved,0,LOW,[]
txn_00644,2026-02-09 00:42:30,user644@hotmail.com,annual,Annual Basic,29.99,BRL,BR,187.98.35.23,650000,4731,BR,approved,0,LOW,[]
txn_00052,2026-02-09 02:07:39,user5046@protonmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.33.205.251,999002,7815,CO,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00233,2026-02-09 02:15:48,member233@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.239.27.50,650000,4328,BR,declined_fraud,0,LOW,[]
txn_00599,2026-02-09 04:30:24,user599@hotmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.90.237.25,451200,3224,MX,declined_fraud,0,LOW,[]
txn_00513,2026-02-09 04:37:14,member513@protonmail.com,annual,Annual Basic,599.0,MXN,MX,189.4.153.53,438600,1994,MX,approved,0,LOW,[]
txn_00765,2026-02-09 04:58:05,user765@gmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.65.21.157,531313,7438,MX,approved,0,LOW,[]
txn_00306,2026-02-09 04:58:26,member306@hotmail.com,annual,Annual Basic,29.99,BRL,BR,187.111.119.13,451200,4678,BR,approved,0,LOW,[]
txn_00168,2026-02-09 05:21:31,cliente4168@protonmail.com,annual,Annual Premium,199000.0,COP,CO,190.84.239.65,999002,1496,CO,chargeback,25,MEDIUM,"[""bin_decline_rate""]"
txn_00777,2026-02-09 05:40:42,member777@outlook.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.186.220.35,438600,3148,MX,approved,0,LOW,[]
txn_00557,2026-02-09 08:50:53,cliente557@gmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.55.13.159,531313,3369,CO,approved,0,LOW,[]
txn_00311,2026-02-09 09:07:15,acct311@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.101.78.191,424242,4361,BR,approved,0,LOW,[]
txn_00839,2026-02-09 10:30:31,member839@yahoo.com,monthly,Monthly Basic,4.99,BRL,BR,187.205.137.33,531313,9337,BR,approved,0,LOW,[]
txn_00786,2026-02-09 11:20:31,cliente786@protonmail.com,annual,Annual Premium,990.0,MXN,MX,189.86.43.145,650000,5021,MX,approved,0,LOW,[]
txn_00482,2026-02-09 11:27:06,cliente482@yahoo.com,monthly,Monthly Basic,4.99,BRL,BR,187.150.222.80,438600,3373,BR,approved,0,LOW,[]
txn_00728,2026-02-09 12:40:41,customer728@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.223.59.197,650000,7388,MX,approved,0,LOW,[]
txn_00056,2026-02-09 12:45:25,user5054@gmail.com,annual,Annual Premium,49.99,BRL,BR,187.229.142.3,999003,6119,BR,declined_insufficient_funds,25,MEDIUM,"[""bin_decline_rate""]"
txn_00271,2026-02-09 12:52:33,acct271@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.231.61.126,451200,3258,BR,approved,0,LOW,[]
txn_00798,2026-02-09 13:19:21,acct798@outlook.com,annual,Annual Premium,990.0,MXN,MX,189.238.212.31,451200,5320,MX,approved,0,LOW,[]
txn_00475,2026-02-09 13:55:45,cliente475@outlook.com,monthly,Monthly Standard,9.99,BRL,BR,187.35.34.120,650000,6995,BR,approved,0,LOW,[]
txn_00065,2026-02-09 14:00:46,cliente5064@hotmail.com,annual,Annual Basic,29.99,BRL,BR,187.67.242.124,999004,5475,BR,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00421,2026-02-09 14:14:23,cliente421@hotmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.85.208.248,411111,2072,BR,approved,0,LOW,[]
txn_00047,2026-02-09 16:38:41,user5046@protonmail.com,annual,Annual Basic,119900.0,COP,CO,190.115.194.230,999002,2204,CO,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00266,2026-02-09 16:45:22,member266@protonmail.com,annual,Annual Premium,199000.0,COP,CO,190.230.124.237,531313,3623,CO,approved,0,LOW,[]
txn_00541,2026-02-09 16:52:03,acct541@hotmail.com,annual,Annual Premium,990.0,MXN,MX,189.136.81.55,451200,4938,MX,declined_fraud,0,LOW,[]
txn_00342,2026-02-09 18:11:49,member342@gmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.90.237.25,531313,1893,MX,approved,0,LOW,[]
txn_00711,2026-02-09 18:49:43,sub711@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.151.111.29,411111,6591,BR,approved,0,LOW,[]
txn_00278,2026-02-09 18:51:02,customer278@protonmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.195.19.240,541500,6744,MX,approved,0,LOW,[]
txn_00864,2026-02-09 19:34:48,member864@hotmail.com,annual,Annual Basic,599.0,MXN,MX,189.196.253.204,650000,2406,MX,approved,0,LOW,[]
txn_00451,2026-02-09 19:46:12,customer451@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.117.34.16,650000,1711,BR,approved,0,LOW,[]
txn_00851,2026-02-09 20:27:02,member851@protonmail.com,annual,Annual Basic,599.0,MXN,MX,189.107.127.52,451200,7131,MX,approved,0,LOW,[]
txn_00070,2026-02-09 21:44:58,cliente5064@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.204.191.224,999004,9196,BR,approved,25,MEDIUM,"[""bin_decline_rate""]"
txn_00596,2026-02-09 22:59:06,user596@hotmail.com,annual,Annual Premium,990.0,MXN,MX,189.153.158.209,424242,5623,MX,approved,0,LOW,[]
txn_00526,2026-02-09 23:14:29,user526@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.146.107.220,438600,9269,MX,approved,0,LOW,[]
txn_00594,2026-02-10 02:29:37,acct594@yahoo.com,annual,Annual Basic,29.99,BRL,BR,187.255.202.234,650000,5910,BR,declined_insufficient_funds,0,LOW,[]
txn_00770,2026-02-10 03:43:49,customer770@hotmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.221.185.235,438600,3378,CO,declined_fraud,0,LOW,[]
txn_00840,2026-02-10 03:47:59,member840@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.101.214.112,411111,3091,BR,approved,0,LOW,[]
txn_00432,2026-02-10 04:07:16,cliente432@hotmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.38.124.52,411111,6131,CO,approved,0,LOW,[]
txn_00492,2026-02-10 05:15:56,sub492@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.57.12.140,650000,4089,BR,approved,0,LOW,[]
txn_00095,2026-02-10 06:01:31,user7095@protonmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.154.61.21,411111,5059,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00834,2026-02-10 06:55:25,acct834@protonmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.188.242.176,541500,2194,CO,approved,0,LOW,[]
txn_00460,2026-02-10 07:26:22,cliente460@outlook.com,monthly,Monthly Pro,299.0,MXN,MX,189.81.243.230,601100,1941,MX,declined_fraud,0,LOW,[]
txn_00170,2026-02-10 08:10:39,user4170@hotmail.com,annual,Annual Premium,990.0,MXN,MX,189.202.67.153,999001,7809,MX,chargeback,25,MEDIUM,"[""bin_decline_rate""]"
txn_00345,2026-02-10 08:20:05,user345@yahoo.com,monthly,Monthly Standard,39900.0,COP,CO,190.94.98.110,531313,8303,CO,approved,0,LOW,[]
txn_00085,2026-02-10 08:21:38,acct7085@protonmail.com,monthly,Monthly Basic,19900.0,COP,CO,190.207.124.156,650000,3473,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00391,2026-02-10 09:26:18,user391@outlook.com,monthly,Monthly Standard,39900.0,COP,CO,190.58.111.238,438600,8997,CO,approved,0,LOW,[]
txn_00751,2026-02-10 10:24:27,sub751@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.181.216.210,451200,2900,BR,approved,0,LOW,[]
txn_00022,2026-02-10 10:40:08,member9022@hotmail.com,monthly,Monthly Pro,299.0,MXN,MX,185.220.101.112,411111,9138,MX,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00096,2026-02-10 11:01:31,user7095@protonmail.com,annual,Annual Premium,199000.0,COP,CO,190.154.61.21,411111,5059,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00896,2026-02-10 11:23:16,member896@hotmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.138.247.238,451200,9543,CO,approved,0,LOW,[]
txn_00020,2026-02-10 11:28:08,sub9020@protonmail.com,monthly,Monthly Standard,199.0,MXN,MX,185.220.101.112,424242,4886,MX,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00675,2026-02-10 11:33:17,customer675@outlook.com,monthly,Monthly Standard,39900.0,COP,CO,190.240.9.26,541500,8278,CO,approved,0,LOW,[]
txn_00707,2026-02-10 11:36:55,member707@outlook.com,monthly,Monthly Pro,59900.0,COP,CO,190.122.64.242,451200,8374,CO,approved,0,LOW,[]
txn_00021,2026-02-10 11:52:08,customer9021@outlook.com,monthly,Monthly Standard,199.0,MXN,MX,185.220.101.112,601100,1359,MX,approved,20,LOW,"[""geo_mismatch""]"
txn_00019,2026-02-10 11:54:08,sub9019@yahoo.com,monthly,Monthly Basic,99.0,MXN,MX,185.220.101.112,451200,5097,MX,approved,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00355,2026-02-10 12:15:40,cliente355@yahoo.com,annual,Annual Premium Plus,69.99,BRL,BR,187.55.127.98,424242,4734,BR,approved,0,LOW,[]
txn_00023,2026-02-10 12:21:08,customer9023@hotmail.com,monthly,Monthly Pro,299.0,MXN,MX,185.220.101.112,541500,5106,MX,declined_fraud,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00086,2026-02-10 12:21:38,acct7085@protonmail.com,annual,Annual Premium,199000.0,COP,CO,190.207.124.156,650000,3473,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00809,2026-02-10 13:33:53,cliente809@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.52.44.216,601100,4371,BR,approved,0,LOW,[]
txn_00823,2026-02-10 14:40:06,acct823@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.115.32.173,424242,2270,BR,approved,0,LOW,[]
txn_00209,2026-02-10 16:29:04,sub209@hotmail.com,annual,Annual Premium,49.99,BRL,BR,187.24.56.78,411111,5272,BR,declined_insufficient_funds,0,LOW,[]
txn_00395,2026-02-10 18:04:21,sub395@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.70.252.46,424242,8521,BR,approved,0,LOW,[]
txn_00045,2026-02-10 18:16:42,cliente5036@yahoo.com,monthly,Monthly Pro,299.0,MXN,MX,189.226.218.228,999001,8405,MX,declined_insufficient_funds,25,MEDIUM,"[""bin_decline_rate""]"
txn_00794,2026-02-10 18:48:58,user794@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.216.93.142,650000,3028,BR,approved,0,LOW,[]
txn_00250,2026-02-10 18:56:26,cliente250@outlook.com,monthly,Monthly Basic,99.0,MXN,MX,189.144.107.175,531313,2430,MX,approved,0,LOW,[]
txn_00446,2026-02-10 19:21:35,user446@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.77.118.196,411111,5644,MX,approved,0,LOW,[]
txn_00555,2026-02-10 19:35:13,user555@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.250.9.57,531313,3024,BR,approved,0,LOW,[]
txn_00315,2026-02-10 19:46:59,user315@hotmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.212.208.169,424242,3546,MX,approved,0,LOW,[]
txn_00091,2026-02-10 19:58:39,acct7091@protonmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.51.99.151,438600,1672,CO,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00479,2026-02-10 20:07:07,sub479@gmail.com,annual,Annual Premium,990.0,MXN,MX,189.67.178.35,541500,5166,MX,approved,0,LOW,[]
txn_00155,2026-02-10 20:11:52,acct8155@hotmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,5.188.0.236,411111,2259,MX,approved,20,LOW,"[""geo_mismatch""]"
txn_00180,2026-02-10 20:42:03,sub4180@protonmail.com,annual,Annual Premium Plus,279000.0,COP,CO,185.220.101.34,999002,5582,CO,chargeback,45,HIGH,"[""bin_decline_rate"", ""geo_mismatch""]"
txn_00093,2026-02-10 20:53:50,acct7093@outlook.com,monthly,Monthly Basic,99.0,MXN,MX,189.68.237.162,531313,2013,MX,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00247,2026-02-10 20:55:44,user247@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,187.35.34.120,451200,6347,BR,approved,0,LOW,[]
